site_ID;biological_control;birdwatching;ecosystem_engineering;food;pest_control;pollination;seed_dispersal;seed_predation;Total_high
12893;0;0;0;0;0;0;0;0;0
12894;0;0;0;0;0;0;0;0;0
12895;0;0;0;0;0;0;0;0;0
12896;0;0;0;0;0;0;0;0;0
12897;0;0;0;0;0;0;0;0;0
12898;0;0;0;0;0;0;0;0;0
12899;0;0;0;0;0;0;0;0;0
12900;0;0;0;0;0;0;0;0;0
12901;0;0;0;0;0;0;0;0;0
12902;0;0;0;0;0;0;0;0;0
12903;0;0;0;0;0;0;0;0;0
12904;0;0;0;0;0;0;0;0;0
12905;0;0;0;0;0;0;0;0;0
12906;0;0;0;0;0;0;0;0;0
12907;0;0;0;0;0;0;0;0;0
12908;0;0;0;0;0;0;0;0;0
12909;0;0;0;0;0;0;0;0;0
12910;0;0;0;0;0;0;0;0;0
12911;0;0;0;0;0;0;0;0;0
12912;0;0;0;0;0;0;0;0;0
12913;0;0;0;0;0;0;0;0;0
12914;0;1;0;1;0;0;0;1;3
12915;0;1;0;1;0;0;0;1;3
12916;0;1;0;1;0;0;0;1;3
12917;0;0;0;0;0;0;0;0;0
12918;0;1;0;0;0;0;0;1;2
12919;0;0;0;0;0;0;0;0;0
12920;0;0;0;0;0;0;0;0;0
12921;0;1;0;0;1;0;1;1;4
12922;0;1;1;0;1;0;0;1;4
12923;0;1;0;0;1;1;1;1;5
12924;0;1;1;0;1;1;0;1;5
12925;0;1;0;1;0;1;1;1;5
12926;0;1;1;1;1;1;1;1;7
12927;0;1;1;0;1;0;0;0;3
12928;0;1;1;1;1;1;1;1;7
12929;0;1;1;0;1;1;1;1;6
12930;0;1;1;1;1;1;0;1;6
12931;0;1;0;1;1;0;1;1;5
12932;0;1;0;1;1;1;1;1;6
12933;0;1;0;1;1;1;1;1;6
12934;0;1;1;1;1;1;1;1;7
12935;0;1;0;0;1;0;1;1;4
12936;0;1;1;1;1;1;1;1;7
12937;0;1;0;1;1;0;1;1;5
12938;0;0;0;0;0;0;0;0;0
12939;0;0;0;0;0;0;0;0;0
12940;0;0;0;0;0;0;0;0;0
12941;0;0;0;0;0;0;0;0;0
12942;0;0;0;0;0;0;0;0;0
12943;0;0;0;0;0;0;0;0;0
12944;0;0;0;0;0;0;0;0;0
12945;0;0;0;0;0;0;0;0;0
12946;0;0;0;0;0;0;0;0;0
12947;0;0;0;0;0;0;0;0;0
12948;0;0;0;0;0;0;0;0;0
12949;0;0;0;0;0;0;0;0;0
12950;0;0;0;0;0;0;0;0;0
12951;0;0;0;0;0;0;0;0;0
12952;0;0;0;0;0;0;0;0;0
12953;0;0;0;0;0;0;0;0;0
12954;0;0;0;0;0;0;0;0;0
12955;0;0;0;0;0;0;0;0;0
12956;0;0;0;0;0;0;0;0;0
12957;0;0;0;0;0;0;0;0;0
12958;0;0;0;0;0;0;0;0;0
12959;0;0;0;0;0;0;0;0;0
12960;0;0;0;0;0;0;0;0;0
12961;0;0;0;0;0;0;0;0;0
12962;0;0;0;0;0;0;0;0;0
12963;0;0;0;0;0;0;0;0;0
12964;0;0;0;0;0;0;0;0;0
12965;0;0;0;0;0;0;0;0;0
12966;0;0;0;0;0;0;0;0;0
12967;0;0;0;0;0;0;0;0;0
12968;0;0;0;0;0;0;0;0;0
12969;0;0;0;0;0;0;0;0;0
12970;0;0;0;0;0;0;0;0;0
12971;0;0;0;0;0;0;0;0;0
12972;0;0;0;0;0;0;0;0;0
12973;0;0;0;0;0;0;0;0;0
12974;0;0;0;0;0;0;0;0;0
12975;0;0;0;0;0;0;0;0;0
12976;0;1;0;1;0;0;0;1;3
12977;0;0;0;0;0;0;0;0;0
12978;0;0;0;0;0;0;0;0;0
12979;0;0;0;0;0;0;0;0;0
12980;0;0;0;0;0;0;0;0;0
12981;0;0;0;0;0;0;0;0;0
12982;0;1;1;0;1;0;0;0;3
12983;0;1;0;0;0;0;1;1;3
12984;0;1;1;0;1;1;1;1;6
12985;0;1;1;0;1;1;1;1;6
12986;0;1;0;0;1;1;1;1;5
12987;0;1;0;1;1;1;1;1;6
12988;0;1;0;1;1;1;1;1;6
12989;0;1;0;0;1;1;1;1;5
12990;0;1;0;1;1;1;1;1;6
12991;0;1;1;1;1;0;1;1;6
12992;0;1;1;1;1;0;1;1;6
12993;0;1;0;0;1;1;0;1;4
12994;0;1;1;1;1;1;1;1;7
12995;0;1;0;1;1;1;1;1;6
12996;0;1;1;1;1;1;1;1;7
12997;1;1;0;1;1;0;1;1;6
12998;0;1;1;0;1;1;1;1;6
12999;0;0;0;0;0;0;0;0;0
13000;0;0;0;0;0;0;0;0;0
13001;0;0;0;0;0;0;0;0;0
13002;0;0;0;0;0;0;0;0;0
13003;0;0;0;0;0;0;0;0;0
13004;0;0;0;0;0;0;0;0;0
13005;0;0;0;0;0;0;0;0;0
13006;0;0;0;0;0;0;0;0;0
13007;0;0;0;0;0;0;0;0;0
13008;0;0;0;0;0;0;0;0;0
13009;0;0;0;0;0;0;0;0;0
13010;0;0;0;0;0;0;0;0;0
13011;0;0;0;0;0;0;0;0;0
13012;0;0;0;0;0;0;0;0;0
13013;0;0;0;0;0;0;0;0;0
13014;0;0;0;0;0;0;0;0;0
13015;0;0;0;0;0;0;0;0;0
13016;0;0;0;0;0;0;0;0;0
13017;0;0;0;0;0;0;0;0;0
13018;0;0;0;0;0;0;0;0;0
13019;0;0;0;0;0;0;0;0;0
13020;0;0;0;0;0;0;0;0;0
13021;0;0;0;0;0;0;0;0;0
13022;0;0;0;0;0;0;0;0;0
13023;0;0;0;0;0;0;0;0;0
13024;0;0;0;0;0;0;0;0;0
13025;0;0;0;0;0;0;0;0;0
13026;0;0;0;0;0;0;0;0;0
13027;0;0;0;0;0;0;0;0;0
13028;0;0;0;0;0;0;0;0;0
13029;0;0;0;0;0;0;0;0;0
13030;0;0;0;0;0;0;0;0;0
13031;0;0;0;0;0;0;0;0;0
13032;0;1;0;1;0;0;0;1;3
13033;0;0;0;0;0;0;0;0;0
13034;0;0;0;0;0;0;0;0;0
13035;0;1;0;0;0;0;0;1;2
13036;0;1;0;0;1;0;0;0;2
13037;0;1;0;0;1;0;0;1;3
13038;0;1;1;0;1;0;1;1;5
13039;0;1;0;0;1;1;0;1;4
13040;0;1;0;0;0;0;1;1;3
13041;0;1;1;0;1;1;1;1;6
13042;0;1;1;0;1;0;1;1;5
13043;0;1;0;1;1;0;1;1;5
13044;0;1;1;1;1;0;1;1;6
13045;0;1;0;1;1;1;1;1;6
13046;0;1;0;1;1;0;1;1;5
13047;0;1;1;1;1;1;1;1;7
13048;0;1;1;0;1;1;1;1;6
13049;0;1;1;1;1;1;1;1;7
13050;0;1;1;1;1;1;1;1;7
13051;1;1;0;1;1;0;1;1;6
13052;1;1;0;1;1;1;1;1;7
13053;1;1;1;1;1;1;1;1;8
13054;0;0;0;0;0;0;0;0;0
13055;0;0;0;0;0;0;0;0;0
13056;0;0;0;0;0;0;0;0;0
13057;0;0;0;0;0;0;0;0;0
13058;0;0;0;0;0;0;0;0;0
13059;0;0;0;0;0;0;0;0;0
13060;0;0;0;0;0;0;0;0;0
13061;0;0;0;0;0;0;0;0;0
13062;0;0;0;0;0;0;0;0;0
13063;0;0;0;0;0;0;0;0;0
13064;0;0;0;0;0;0;0;0;0
13065;0;0;0;0;0;0;0;0;0
13066;0;0;0;0;0;0;0;0;0
13067;0;0;0;0;0;0;0;0;0
13068;0;0;0;0;0;0;0;0;0
13069;0;0;0;0;0;0;0;0;0
13070;0;0;0;0;0;0;0;0;0
13071;0;1;0;1;0;0;0;1;3
13072;0;0;0;0;0;0;0;0;0
13073;0;0;0;0;0;0;0;0;0
13074;0;1;0;0;0;0;0;1;2
13075;0;1;0;0;1;0;0;0;2
13076;0;1;0;0;1;0;0;0;2
13077;0;1;0;0;0;0;0;1;2
13078;0;1;0;0;1;0;0;1;3
13079;0;1;0;0;1;1;0;1;4
13080;0;1;1;1;1;1;1;1;7
13081;0;1;1;0;1;0;0;1;4
13082;0;1;1;1;1;0;1;1;6
13083;0;1;0;1;1;0;1;1;5
13084;0;1;1;1;1;0;1;1;6
13085;0;1;1;1;1;1;1;1;7
13086;0;1;0;1;1;1;1;1;6
13087;0;1;1;1;1;1;1;1;7
13088;0;1;0;1;1;1;1;1;6
13089;1;1;1;1;1;1;1;1;8
13090;1;1;0;1;1;1;1;1;7
13091;0;1;1;1;1;1;0;1;6
13092;0;1;1;1;1;0;1;1;6
13093;0;0;0;0;0;0;0;0;0
13094;0;0;0;0;0;0;0;0;0
13095;0;0;0;0;0;0;0;0;0
13096;0;0;0;0;0;0;0;0;0
13097;0;0;0;0;0;0;0;0;0
13098;0;0;0;0;0;0;0;0;0
13099;0;0;0;0;0;0;0;0;0
13100;0;0;0;0;0;0;0;0;0
13101;0;0;0;0;0;0;0;0;0
13102;0;0;0;0;0;0;0;0;0
13103;0;0;0;0;0;0;0;0;0
13104;0;0;0;0;0;0;0;0;0
13105;0;0;0;0;0;0;0;0;0
13106;0;0;0;0;0;0;0;0;0
13107;0;0;0;0;0;0;0;0;0
13108;0;0;0;0;0;0;0;0;0
13109;0;0;0;0;0;0;0;0;0
13110;0;1;0;0;0;0;0;1;2
13111;0;1;0;0;1;0;0;1;3
13112;0;1;0;0;1;0;0;1;3
13113;0;1;1;0;1;0;0;1;4
13114;0;1;0;0;1;1;0;1;4
13115;0;1;1;0;1;1;0;1;5
13116;0;1;0;1;1;1;1;1;6
13117;0;1;1;0;1;1;0;1;5
13118;0;1;0;0;1;0;0;1;3
13119;0;1;0;1;1;1;1;1;6
13120;0;1;0;1;1;1;1;1;6
13121;0;1;0;1;1;1;1;1;6
13122;0;1;0;1;1;1;1;1;6
13123;0;1;1;1;1;0;1;1;6
13124;0;1;1;0;1;0;1;1;5
13125;1;1;1;0;1;1;1;1;7
13126;0;1;0;0;1;1;0;1;4
13127;0;1;1;1;1;0;1;1;6
13128;0;1;0;0;1;1;1;1;5
13129;0;0;0;0;0;0;0;0;0
13130;0;0;0;0;0;0;0;0;0
13131;0;0;0;0;0;0;0;0;0
13132;0;0;0;0;0;0;0;0;0
13133;0;0;0;0;0;0;0;0;0
13134;0;0;0;0;0;0;0;0;0
13135;0;0;0;0;0;0;0;0;0
13136;0;0;0;0;0;0;0;0;0
13137;0;0;0;0;0;0;0;0;0
13138;0;0;0;0;0;0;0;0;0
13139;0;0;0;0;0;0;0;0;0
13140;0;0;0;0;0;0;0;0;0
13141;0;0;0;0;0;0;0;0;0
13142;0;0;0;0;0;0;0;0;0
13143;0;0;0;0;0;0;0;0;0
13144;0;0;0;0;0;0;0;0;0
13145;0;0;0;0;0;0;0;0;0
13146;0;1;0;0;1;0;0;1;3
13147;0;1;0;0;1;0;0;1;3
13148;0;1;0;0;0;0;0;1;2
13149;0;1;1;0;1;0;1;1;5
13150;0;1;0;0;0;1;1;1;4
13151;0;1;1;1;1;0;1;1;6
13152;0;1;1;0;1;0;0;1;4
13153;0;1;1;0;1;0;0;0;3
13154;0;1;1;0;1;1;0;1;5
13155;0;1;0;0;1;0;0;1;3
13156;0;1;0;1;1;0;1;1;5
13157;0;1;1;1;1;0;1;1;6
13158;0;1;0;0;1;0;1;1;4
13159;0;1;1;1;1;1;1;1;7
13160;0;1;1;1;1;0;1;1;6
13161;1;1;0;1;1;0;1;1;6
13162;0;1;0;1;1;0;1;1;5
13163;1;1;1;1;1;1;1;1;8
13164;0;0;0;0;0;0;0;0;0
13165;0;0;0;0;0;0;0;0;0
13166;0;0;0;0;0;0;0;0;0
13167;0;0;0;0;0;0;0;0;0
13168;0;0;0;0;0;0;0;0;0
13169;0;0;0;0;0;0;0;0;0
13170;0;0;0;0;0;0;0;0;0
13171;0;0;0;0;0;0;0;0;0
13172;0;0;0;0;0;0;0;0;0
13173;0;0;0;0;0;0;0;0;0
13174;0;0;0;0;0;0;0;0;0
13175;0;0;0;0;0;0;0;0;0
13176;0;0;0;0;0;0;0;0;0
13177;0;0;0;0;0;0;0;0;0
13178;0;0;0;0;0;0;0;0;0
13179;0;1;0;0;1;0;0;0;2
13180;0;1;0;0;1;0;0;0;2
13181;0;1;0;0;0;0;0;1;2
13182;0;1;1;0;1;0;0;1;4
13183;0;1;1;0;1;1;0;1;5
13184;0;1;0;0;0;1;1;1;4
13185;0;1;0;1;1;0;1;1;5
13186;0;1;1;1;1;1;1;1;7
13187;0;1;0;0;1;0;0;1;3
13188;0;1;0;1;1;1;1;1;6
13189;0;1;0;1;1;1;1;1;6
13190;0;1;0;1;1;1;1;1;6
13191;0;1;1;1;1;1;1;1;7
13192;0;1;0;1;1;1;1;1;6
13193;0;1;1;0;1;1;1;1;6
13194;0;1;1;1;1;0;1;1;6
13195;1;1;0;1;1;1;1;1;7
13196;1;1;1;0;1;0;1;0;5
13197;0;0;0;0;0;0;0;0;0
13198;0;0;0;0;0;0;0;0;0
13199;0;0;0;0;0;0;0;0;0
13200;0;0;0;0;0;0;0;0;0
13201;0;0;0;0;0;0;0;0;0
13202;0;0;0;0;0;0;0;0;0
13203;0;0;0;0;0;0;0;0;0
13204;0;0;0;0;0;0;0;0;0
13205;0;0;0;0;0;0;0;0;0
13206;0;0;0;0;0;0;0;0;0
13207;0;0;0;0;0;0;0;0;0
13208;0;0;0;0;0;0;0;0;0
13209;0;0;0;0;0;0;0;0;0
13210;0;0;0;0;0;0;0;0;0
13211;0;0;0;0;0;0;0;0;0
13212;0;0;0;0;0;0;0;0;0
13213;0;1;0;0;1;0;0;0;2
13214;0;0;0;0;0;0;0;0;0
13215;0;1;0;0;0;0;0;1;2
13216;0;1;0;0;1;0;0;1;3
13217;0;1;1;1;1;1;1;1;7
13218;0;1;0;1;1;1;1;1;6
13219;0;1;1;1;1;1;1;1;7
13220;0;1;1;1;1;0;1;1;6
13221;0;1;1;1;1;1;1;1;7
13222;0;1;1;1;1;0;1;1;6
13223;0;1;0;1;1;0;1;1;5
13224;0;1;0;1;1;0;1;1;5
13225;0;1;0;1;1;1;1;1;6
13226;0;1;1;0;1;1;0;1;5
13227;0;1;1;0;1;0;0;1;4
13228;0;1;1;0;1;0;1;1;5
13229;0;1;1;1;1;1;1;1;7
13230;0;0;0;0;0;0;0;0;0
13231;0;0;0;0;0;0;0;0;0
13232;0;0;0;0;0;0;0;0;0
13233;0;0;0;0;0;0;0;0;0
13234;0;0;0;0;0;0;0;0;0
13235;0;0;0;0;0;0;0;0;0
13236;0;0;0;0;0;0;0;0;0
13237;0;0;0;0;0;0;0;0;0
13238;0;0;0;0;0;0;0;0;0
13239;0;0;0;0;0;0;0;0;0
13240;0;0;0;0;0;0;0;0;0
13241;0;0;0;0;0;0;0;0;0
13242;0;0;0;0;0;0;0;0;0
13243;0;0;0;0;0;0;0;0;0
13244;0;0;0;0;0;0;0;0;0
13245;0;0;0;0;0;0;0;0;0
13246;0;0;0;0;0;0;0;0;0
13247;0;0;0;0;0;0;0;0;0
13248;0;0;0;0;0;0;0;0;0
13249;0;0;0;0;0;0;0;0;0
13250;0;1;1;0;1;0;0;0;3
13251;0;1;0;0;1;1;0;1;4
13252;0;1;1;1;1;0;1;1;6
13253;0;1;0;1;1;1;1;1;6
13254;0;1;0;1;1;1;1;1;6
13255;0;1;0;1;1;0;1;0;4
13256;0;1;1;1;1;1;1;1;7
13257;0;1;0;1;1;0;1;1;5
13258;0;1;0;0;1;0;0;1;3
13259;0;1;0;0;1;0;0;1;3
13260;0;1;0;0;1;1;1;1;5
13261;0;1;1;1;1;0;1;1;6
13262;0;1;0;1;1;0;1;1;5
13263;0;1;0;0;1;0;1;1;4
13264;0;1;0;1;1;1;1;1;6
13265;0;0;0;0;0;0;0;0;0
13266;0;0;0;0;0;0;0;0;0
13267;0;0;0;0;0;0;0;0;0
13268;0;0;0;0;0;0;0;0;0
13269;0;0;0;0;0;0;0;0;0
13270;0;0;0;0;0;0;0;0;0
13271;0;0;0;0;0;0;0;0;0
13272;0;0;0;0;0;0;0;0;0
13273;0;0;0;0;0;0;0;0;0
13274;0;0;0;0;0;0;0;0;0
13275;0;0;0;0;0;0;0;0;0
13276;0;0;0;0;0;0;0;0;0
13277;0;0;0;0;0;0;0;0;0
13278;0;0;0;0;0;0;0;0;0
13279;0;0;0;0;0;0;0;0;0
13280;0;0;0;0;0;0;0;0;0
13281;0;0;0;0;0;0;0;0;0
13282;0;0;0;0;0;0;0;0;0
13283;0;0;0;0;0;0;0;0;0
13284;0;1;0;0;1;1;0;1;4
13285;0;1;0;0;1;1;0;1;4
13286;0;1;0;0;1;0;0;1;3
13287;0;1;1;1;1;1;1;1;7
13288;0;1;0;1;1;1;1;1;6
13289;0;1;0;0;1;1;1;1;5
13290;0;1;0;1;1;1;0;1;5
13291;0;1;0;1;1;1;1;1;6
13292;0;1;0;1;1;1;1;1;6
13293;0;1;0;1;1;1;1;1;6
13294;0;1;1;1;1;1;1;1;7
13295;0;1;0;0;1;0;0;1;3
13296;0;1;1;1;1;1;1;1;7
13297;0;1;1;0;1;1;1;1;6
13298;0;1;0;1;1;1;1;1;6
13299;0;0;0;0;0;0;0;0;0
13300;0;0;0;0;0;0;0;0;0
13301;0;0;0;0;0;0;0;0;0
13302;0;0;0;0;0;0;0;0;0
13303;0;0;0;0;0;0;0;0;0
13304;0;0;0;0;0;0;0;0;0
13305;0;0;0;0;0;0;0;0;0
13306;0;0;0;0;0;0;0;0;0
13307;0;0;0;0;0;0;0;0;0
13308;0;0;0;0;0;0;0;0;0
13309;0;0;0;0;0;0;0;0;0
13310;0;0;0;0;0;0;0;0;0
13311;0;0;0;0;0;0;0;0;0
13312;0;0;0;0;0;0;0;0;0
13313;0;0;0;0;0;0;0;0;0
13314;0;0;0;0;0;0;0;0;0
13315;0;0;0;0;0;0;0;0;0
13316;0;0;0;0;0;0;0;0;0
13317;0;0;0;0;0;0;0;0;0
13318;0;1;1;0;1;1;1;1;6
13319;0;1;1;0;1;1;1;1;6
13320;0;1;0;1;1;1;1;1;6
13321;0;1;1;0;1;1;1;1;6
13322;0;1;1;1;1;0;1;1;6
13323;0;1;1;1;1;1;1;1;7
13324;0;1;1;1;1;1;1;1;7
13325;0;1;1;1;1;1;1;1;7
13326;0;1;1;0;1;0;0;1;4
13327;0;1;1;1;1;1;1;1;7
13328;0;1;1;1;1;1;1;1;7
13329;0;1;0;1;1;0;1;1;5
13330;0;1;1;1;1;1;1;1;7
13331;0;0;0;0;0;0;0;0;0
13332;0;0;0;0;0;0;0;0;0
13333;0;0;0;0;0;0;0;0;0
13334;0;0;0;0;0;0;0;0;0
13335;0;0;0;0;0;0;0;0;0
13336;0;0;0;0;0;0;0;0;0
13337;0;0;0;0;0;0;0;0;0
13338;0;0;0;0;0;0;0;0;0
13339;0;0;0;0;0;0;0;0;0
13340;0;0;0;0;0;0;0;0;0
13341;0;0;0;0;0;0;0;0;0
13342;0;0;0;0;0;0;0;0;0
13343;0;0;0;0;0;0;0;0;0
13344;0;0;0;0;0;0;0;0;0
13345;0;0;0;0;0;0;0;0;0
13346;0;0;0;0;0;0;0;0;0
13347;0;0;0;0;0;0;0;0;0
13348;0;0;0;0;0;0;0;0;0
13349;0;1;1;1;1;1;1;1;7
13350;0;1;1;1;1;1;1;0;6
13351;0;1;0;0;1;0;1;1;4
13352;0;1;1;1;1;1;1;1;7
13353;0;1;1;1;1;1;1;1;7
13354;0;1;1;1;1;1;1;1;7
13355;0;1;1;0;1;1;1;1;6
13356;0;1;0;1;1;1;1;1;6
13357;0;1;1;1;1;1;1;1;7
13358;0;1;1;1;1;1;1;1;7
13359;0;1;1;1;1;1;0;1;6
13360;0;1;0;0;1;1;0;1;4
13361;0;1;1;1;1;1;1;1;7
13362;0;0;0;0;0;0;0;0;0
13363;0;0;0;0;0;0;0;0;0
13364;0;0;0;0;0;0;0;0;0
13365;0;0;0;0;0;0;0;0;0
13366;0;0;0;0;0;0;0;0;0
13367;0;0;0;0;0;0;0;0;0
13368;0;0;0;0;0;0;0;0;0
13369;0;0;0;0;0;0;0;0;0
13370;0;0;0;0;0;0;0;0;0
13371;0;0;0;0;0;0;0;0;0
13372;0;0;0;0;0;0;0;0;0
13373;0;0;0;0;0;0;0;0;0
13374;0;0;0;0;0;0;0;0;0
13375;0;0;0;0;0;0;0;0;0
13376;0;0;0;0;0;0;0;0;0
13377;0;0;0;0;0;0;0;0;0
13378;0;0;0;0;0;0;0;0;0
13379;0;0;0;0;0;0;0;0;0
13380;0;0;0;0;0;0;0;0;0
13381;0;0;0;0;0;0;0;0;0
13382;0;1;1;1;1;0;1;1;6
13383;0;1;1;1;1;0;1;1;6
13384;0;1;1;1;1;0;1;1;6
13385;0;1;1;1;1;0;1;1;6
13386;0;1;1;0;1;0;1;1;5
13387;0;1;1;1;1;1;1;1;7
13388;0;1;1;1;1;1;1;1;7
13389;0;1;0;1;1;1;1;1;6
13390;0;1;1;1;1;1;1;1;7
13391;0;1;1;1;1;1;1;0;6
13392;0;1;1;1;1;0;1;1;6
13393;0;1;0;0;1;1;1;1;5
13394;0;1;1;1;1;1;1;1;7
13395;0;0;0;0;0;0;0;0;0
13396;0;0;0;0;0;0;0;0;0
13397;0;0;0;0;0;0;0;0;0
13398;0;0;0;0;0;0;0;0;0
13399;0;0;0;0;0;0;0;0;0
13400;0;0;0;0;0;0;0;0;0
13401;0;0;0;0;0;0;0;0;0
13402;0;0;0;0;0;0;0;0;0
13403;0;0;0;0;0;0;0;0;0
13404;0;0;0;0;0;0;0;0;0
13405;0;0;0;0;0;0;0;0;0
13406;0;0;0;0;0;0;0;0;0
13407;0;0;0;0;0;0;0;0;0
13408;0;0;0;0;0;0;0;0;0
13409;0;0;0;0;0;0;0;0;0
13410;0;0;0;0;0;0;0;0;0
13411;0;0;0;0;0;0;0;0;0
13412;0;0;0;0;0;0;0;0;0
13413;0;0;0;0;0;0;0;0;0
13414;0;0;0;0;0;0;0;0;0
13415;0;0;0;0;0;0;0;0;0
13416;0;1;1;0;1;1;0;1;5
13417;0;1;1;1;1;0;1;1;6
13418;0;1;1;0;1;1;1;1;6
13419;0;1;1;1;1;1;1;1;7
13420;0;1;1;1;1;1;1;1;7
13421;0;1;1;1;1;1;1;0;6
13422;0;1;1;1;1;0;1;1;6
13423;0;1;1;1;1;1;1;1;7
13424;0;1;1;1;1;0;1;1;6
13425;0;1;0;0;0;1;0;1;3
13426;0;1;1;1;1;1;1;1;7
13427;0;1;0;1;1;0;1;1;5
13428;0;1;1;1;1;1;0;1;6
13429;0;0;0;0;0;0;0;0;0
13430;0;0;0;0;0;0;0;0;0
13431;0;0;0;0;0;0;0;0;0
13432;0;0;0;0;0;0;0;0;0
13433;0;0;0;0;0;0;0;0;0
13434;0;0;0;0;0;0;0;0;0
13435;0;0;0;0;0;0;0;0;0
13436;0;0;0;0;0;0;0;0;0
13437;0;0;0;0;0;0;0;0;0
13438;0;0;0;0;0;0;0;0;0
13439;0;0;0;0;0;0;0;0;0
13440;0;0;0;0;0;0;0;0;0
13441;0;0;0;0;0;0;0;0;0
13442;0;0;0;0;0;0;0;0;0
13443;0;0;0;0;0;0;0;0;0
13444;0;0;0;0;0;0;0;0;0
13445;0;0;0;0;0;0;0;0;0
13446;0;0;0;0;0;0;0;0;0
13447;0;0;0;0;0;0;0;0;0
13448;0;0;0;0;0;0;0;0;0
13449;0;0;0;0;0;0;0;0;0
13450;0;0;0;0;0;0;0;0;0
13451;0;0;0;0;0;0;0;0;0
13452;0;1;1;0;1;1;1;1;6
13453;0;1;0;0;1;1;0;1;4
13454;0;1;1;0;1;0;1;0;4
13455;0;1;1;1;1;1;1;0;6
13456;0;1;1;1;1;0;1;1;6
13457;0;1;0;1;1;1;1;1;6
13458;0;1;1;1;1;0;1;1;6
13459;0;1;0;1;1;0;1;1;5
13460;0;1;1;1;1;1;1;0;6
13461;0;1;1;0;1;1;0;0;4
13462;0;1;0;1;1;0;1;1;5
13463;0;1;1;1;1;0;1;1;6
13464;0;1;0;1;1;0;1;1;5
13465;0;0;0;0;0;0;0;0;0
13466;0;0;0;0;0;0;0;0;0
13467;0;0;0;0;0;0;0;0;0
13468;0;0;0;0;0;0;0;0;0
13469;0;0;0;0;0;0;0;0;0
13470;0;0;0;0;0;0;0;0;0
13471;0;0;0;0;0;0;0;0;0
13472;0;0;0;0;0;0;0;0;0
13473;0;0;0;0;0;0;0;0;0
13474;0;0;0;0;0;0;0;0;0
13475;0;0;0;0;0;0;0;0;0
13476;0;0;0;0;0;0;0;0;0
13477;0;0;0;0;0;0;0;0;0
13478;0;0;0;0;0;0;0;0;0
13479;0;0;0;0;0;0;0;0;0
13480;0;0;0;0;0;0;0;0;0
13481;0;0;0;0;0;0;0;0;0
13482;0;0;0;0;0;0;0;0;0
13483;0;0;0;0;0;0;0;0;0
13484;0;0;0;0;0;0;0;0;0
13485;0;0;0;0;0;0;0;0;0
13486;0;0;0;0;0;0;0;0;0
13487;0;0;0;0;0;0;0;0;0
13488;0;0;0;0;0;0;0;0;0
13489;0;0;0;0;0;0;0;0;0
13490;0;1;1;0;1;0;0;1;4
13491;0;1;1;1;1;0;1;0;5
13492;0;1;1;1;1;1;1;0;6
13493;0;1;1;0;1;1;1;1;6
13494;0;1;1;1;1;0;0;1;5
13495;0;1;1;1;1;1;1;1;7
13496;0;1;0;1;1;1;1;0;5
13497;0;1;0;1;1;1;1;1;6
13498;0;1;1;1;1;1;1;1;7
13499;0;1;1;1;1;1;1;1;7
13500;0;1;1;1;1;1;1;1;7
13501;0;1;0;0;0;0;0;1;2
13502;0;0;0;0;0;0;0;0;0
13503;0;0;0;0;0;0;0;0;0
13504;0;0;0;0;0;0;0;0;0
13505;0;0;0;0;0;0;0;0;0
13506;0;0;0;0;0;0;0;0;0
13507;0;0;0;0;0;0;0;0;0
13508;0;0;0;0;0;0;0;0;0
13509;0;0;0;0;0;0;0;0;0
13510;0;0;0;0;0;0;0;0;0
13511;0;0;0;0;0;0;0;0;0
13512;0;0;0;0;0;0;0;0;0
13513;0;0;0;0;0;0;0;0;0
13514;0;0;0;0;0;0;0;0;0
13515;0;0;0;0;0;0;0;0;0
13516;0;0;0;0;0;0;0;0;0
13517;0;0;0;0;0;0;0;0;0
13518;0;0;0;0;0;0;0;0;0
13519;0;0;0;0;0;0;0;0;0
13520;0;0;0;0;0;0;0;0;0
13521;0;0;0;0;0;0;0;0;0
13522;0;0;0;0;0;0;0;0;0
13523;0;0;0;0;0;0;0;0;0
13524;0;0;0;0;0;0;0;0;0
13525;0;0;0;0;0;0;0;0;0
13526;0;1;0;0;1;0;0;0;2
13527;0;0;0;0;0;0;0;0;0
13528;0;0;0;0;0;0;0;0;0
13529;0;1;0;0;1;0;0;0;2
13530;0;1;0;0;1;1;0;1;4
13531;0;1;0;0;1;1;0;1;4
13532;0;1;1;0;1;0;0;1;4
13533;0;1;1;1;1;1;1;1;7
13534;0;1;1;1;1;1;1;1;7
13535;0;1;0;1;1;1;1;0;5
13536;0;1;1;1;1;0;1;1;6
13537;0;1;0;1;1;1;1;1;6
13538;0;1;0;1;1;1;1;1;6
13539;0;1;1;1;1;1;1;1;7
13540;0;1;1;0;1;1;1;0;5
13541;0;1;0;1;1;0;1;0;4
13542;0;1;1;1;1;0;1;0;5
13543;0;0;0;0;0;0;0;0;0
13544;0;0;0;0;0;0;0;0;0
13545;0;0;0;0;0;0;0;0;0
13546;0;0;0;0;0;0;0;0;0
13547;0;0;0;0;0;0;0;0;0
13548;0;0;0;0;0;0;0;0;0
13549;0;0;0;0;0;0;0;0;0
13550;0;0;0;0;0;0;0;0;0
13551;0;0;0;0;0;0;0;0;0
13552;0;0;0;0;0;0;0;0;0
13553;0;0;0;0;0;0;0;0;0
13554;0;0;0;0;0;0;0;0;0
13555;0;0;0;0;0;0;0;0;0
13556;0;0;0;0;0;0;0;0;0
